,review_rating,review_text,verified_purchase,total_words,total_characters,total_stopwords,total_punctuations,total_uppercases,sentiment,sentiment_label
902,4,sensit skin usual difficult find facial wash effect refresh gentl dri skin tick box skin left feel clean fresh definit buy simpl product review collect part promot,False,54,314,25,10,5,-0.013888888888888886,negative
903,5,suffer mild ezyema skin alway sensit dri care use skincar product prefer brand use nasti fan simpl use moisturis face wipe switch use kind skin face wash week notic skin radiant less dri face left feel clean fresh wash light refresh non perfum best kind skin still cleans great everi day mild cleanser introduc skin care regim great product afford price rang review collect part promot,False,131,725,57,14,10,0.4472222222222222,positive
904,4,bought month ago due fact love simpl skincar product look drugstor face wash lot nasti perfect gentl face wash take makeup leav skin feel soft clean follow simpl moisturis brainer review collect part promot,False,70,380,32,7,7,0.36833333333333335,positive
905,4,realli like product use doubl cleans routin use oil remov makeup product help remov rest feel realli respect acn prone skin leav fresh smooth review collect part promot,False,52,280,23,8,4,0.35,positive
906,5,use use shop brand face wash seem dri face caus spot sinc tri simpl kind refresh face wash face never felt soft sign dri skin spot definit buy face wash review collect part promot,False,58,294,23,3,2,0.35,positive
907,5,usual like moisturis face wash fairli dri skin love use long day leav residu left skin feel realli soft need care use much littl go along way review collect part promot,False,59,288,27,6,5,0.08333333333333333,positive
908,3,use daili product lather nice littl water bottl good size last long time found quit dri skin compar facial wash use think even smell refresh littl disappoint review collect part promot,False,67,362,31,5,5,0.24999999999999994,positive
909,5,use face wash week realli happi way make skin feel dri harsh chemic smell lather realli well littl goe long way remov make well leav skin nice soft great packag easi squeez tube review collect part promot,False,75,382,32,9,7,0.25,positive
910,5,realli like face wash would definit buy futur skin react well simpl product face glow got shower would definit rocemmend friend well review collect part promot,False,51,266,24,7,6,0.0,neutral
911,5,someth never tri use daili skin look feel better delic smell easi skin good absolut love x review collect part promot,False,52,267,28,6,6,0.5666666666666667,positive
912,5,bleach becam bit obsess mine live big hous bed pool room use bottl day say luv alway use pink bleach stabl aswel new favourit white maid thought white wash ad white bed towel ect done trick aswel,False,81,377,40,6,6,0.024675324675324673,positive
913,5,alway use honey suckl sandalwood wash bottl love smell asda yesterday smelt one wow honestli say make perman chang one beauti cherri blossom sweet pea beauti smell wish would sell bigger size bottl wash one like honey suckl sandal wood one start sell wash one pleas thank,False,92,468,41,2,9,0.2375,positive
914,5,one nicest smell fabric condition smelt ever cloth alway beauti scent use get enough mmmm pleas stop make comfort peopl,False,38,215,15,4,8,0.0,neutral
915,4,bought price smell tub clean good wash reason buy cloth smell like put,False,33,161,18,6,5,0.5333333333333333,positive
916,5,use product day say realli kind skin bad smell skin feel smooth soft use truli recommend product everyon review collect part promot,False,50,264,25,9,5,0.10000000000000003,positive
917,5,use remov year scent greasi irrit eye area even remov stubborn mascara fantast valu,False,26,158,9,8,3,0.0,neutral
918,5,oili combin skin type forev get spot blackhead zone especi nose fed start cleans tone moisturis toner far best one ever use smell amaz irrit skin like brand tri despit sensit skin blackhead spot clear oili zone much problem anymor definit get recommend anyon similar issu review collect part promot,False,114,620,60,18,13,0.28,positive
919,3,use daili product lather nice littl water bottl good size last long time found quit dri skin compar facial wash use think even smell refresh littl disappoint review collect part promot,False,67,350,32,9,5,0.24999999999999994,positive
920,5,suffer mild ezyema skin alway sensit dri care use skincar product prefer brand use nasti fan simpl use moisturis face wipe switch use kind skin face wash week notic skin radiant less dri face left feel clean fresh wash light refresh non perfum best kind skin still cleans great everi day mild cleanser introduc skin care regim great product afford price rang review collect part promot,False,131,713,58,18,10,0.4472222222222222,positive
921,5,use face wash week realli happi way make skin feel dri harsh chemic smell lather realli well littl goe long way remov make well leav skin nice soft great packag easi squeez tube review collect part promot,False,75,373,33,12,7,0.25,positive
922,4,bought month ago due fact love simpl skincar product look drugstor face wash lot nasti perfect gentl face wash take makeup leav skin feel soft clean follow simpl moisturis brainer review collect part promot,False,70,374,34,9,7,0.36833333333333335,positive
923,5,best face wash use gentl fragranc free dri skin,False,22,104,13,3,3,0.7,positive
924,3,found lot product need remov eye make made skin feel quit dri around eye use well,False,28,130,11,2,2,0.0,neutral
925,4,nice mixtur varieti get two flavour bit creami compar brand,False,21,105,11,2,1,0.6,positive
926,5,yummi especi almond flavour one melt mouth fave white chocol flavour ice cream rich creami great white chocol lover three scrumptiou special way like dark chocol sweet treat would recommend,False,63,347,31,9,11,0.24744897959183673,positive
927,2,hard water area england need use two capsul wash give wash packet advertis,False,29,147,14,4,2,-0.2916666666666667,negative
928,3,capsul good job last two time purchas split packet inconveni messi wast kept cool cupboard must get damag transit use persil liquid read problem gone away,False,54,289,27,6,7,0.3499999999999999,positive
929,4,pop washer add wash press go problem simpl,False,15,77,7,3,2,0.0,neutral
930,5,low carb genuin tast often offer noth wrong bottl,False,13,77,4,6,2,-0.25,negative
931,5,say ice cream absolut gorgeou thoroughli recommend yummi,False,13,84,5,4,5,0.0,neutral
932,5,tri substitut magnum brand alway magnum disappoint famili give someth worth cost cut delici,False,33,203,14,4,11,0.3,positive
933,5,say classic smell came quick,True,12,54,7,0,2,0.25,positive
934,5,gift dad pleas,True,7,31,4,1,2,0.0,neutral
935,5,smell nice boy,True,6,30,2,1,2,0.6,positive
936,5,good,True,1,4,0,0,1,0.7,positive
937,5,brilliant product first class deliveri spain well done,True,9,63,2,3,2,0.575,positive
938,2,seem bit weird compar supermarket one pour hot water noodl quit tough dri one supermarket soon pour water easili mix around fork one strang,True,53,265,28,7,5,-0.21296296296296294,negative
939,5,decent valu deliv next day prime conveni,True,11,63,3,1,1,0.08333333333333333,positive
940,5,awsm,True,1,5,0,0,1,0.0,neutral
941,3,love smell big wash,True,8,40,4,0,1,0.25,positive
942,5,product expect better valu supermarket,True,8,54,3,0,1,0.5,positive
943,5,love combin three product buy togeth work well togeth fragranc smell nice,True,20,113,8,3,2,0.55,positive
944,2,good qualiti usual subscript past time deliv bottl wash liquid leak everywher bead condition use,True,35,194,18,4,3,0.06666666666666665,positive
945,2,smell love lot smaller expect price half price supermarket size get amazon,True,28,142,15,1,4,0.11111111111111112,positive
946,1,wash liquid leak box,True,7,36,3,0,1,0.0,neutral
947,5,realli good price,True,5,25,2,0,1,0.7,positive
948,3,veey crafti price stay even though chang bottl mani wash get get wash less,True,24,135,8,3,4,-0.16666666666666666,negative
949,5,product describ,True,3,20,1,0,0,0.0,neutral
950,5,great product say tin,True,9,42,5,0,1,0.8,positive
951,3,good powder less sud total clean,True,12,61,6,2,2,0.225,positive
952,5,expect better valu supermarket,True,6,43,2,2,2,0.5,positive
953,5,wash well,True,2,11,0,0,1,0.0,neutral
954,5,quick deliveri good valu,True,4,26,0,1,1,0.5166666666666666,positive
955,5,thing life enjoy buy thing plainli matter pretti product bright bold actual wash deterg alway grudg purchas one like dirti smelli cloth wash powder tablet capsul necess make hole everyon weekli groceri budget could better spent someth interest cake exot veget look cook along ariel fairi bold persil one big brand domin market deterg own global consum product giant unilev expert brand market refresh see capsul reason valu work p absolut bargain even dodgi imit one find sub prime supermarket great thing persil guarante product go high qualiti capsul come rubberi gossam coat case contain differ brightli colour gel like liquid four compart funki look purpl green white grey swirl gu thing wash cloth nice pleasant smell without overbear idea happen plastic case outsid capsul put wash machin mayb bio de grade mayb disappear magic one live great mysteri like great sphinx giza bermuda triangl mean voynich manuscript,True,287,1624,136,28,25,0.2927766798418972,positive
956,5,pleas wash realli well residu left drum wash come clean smell fresh,True,20,109,8,2,2,0.22222222222222224,positive
957,5,happi purchas product bulk cheaper pick supermarket find residu wash,True,23,133,13,3,2,0.0,neutral
958,4,clean well,True,3,13,1,0,0,0.3666666666666667,positive
959,5,second time order bargain pack mean work per capsul shop brand clean cloth well definit reorder,True,27,156,10,3,4,0.018055555555555564,positive
960,5,product describ arriv time great valu money,True,12,65,4,2,2,0.8,positive
961,5,great bulk buy obvious need space someth use need,True,15,80,6,1,1,0.4,positive
962,4,delici complaint smaller normal magnum,False,13,84,8,4,2,-0.049999999999999996,negative
963,1,clean bathroom home variou liquid year bought cif power shine complet disappoint tile ceram mirror streak,False,31,182,13,8,4,0.3666666666666667,positive
964,1,thought tri spray sorri say leav streak kitchen surfac use mani cif product great result one terribl,False,37,207,14,12,9,0.8,positive
965,5,tri mani antiperspir let lynx brand use keep dri day night use think lynx teenag tri move onto expens brand aim mid rang male market work good hope return lynx smell good stay dri,True,78,377,44,7,19,0.35,positive
966,5,brilliant product last long time buy elsewher,False,13,70,5,2,2,0.2833333333333333,positive
967,5,beauti smell throughout wash tip mark,True,8,51,2,0,1,0.0,neutral
968,5,love wipe wipe soft strong use late afternoon everyday let face feel refresh without make feel dri use wipe crazi even need put cream quit happi result new type wipe review collect part promot,False,73,360,36,13,6,0.1116161616161616,positive
969,5,bought holiday love fresh smell nice day long,False,18,84,9,2,1,0.33749999999999997,positive
970,5,sensit skin know reli simpl rang care skin use everi even cleans work brilliantli would highli recommend anyon els sensit skin review collect part promot,False,49,267,23,6,7,0.0,neutral
971,4,get much time review product say found highli effect quit like way made skin feel appli easi appli soak skin fast sticki leav residu review collect part promot,False,63,313,31,10,7,0.2,positive
972,5,realli impress product dri sensit skin choos product use care know reli simpl rang easi use appli leav face feel fresh clean review collect part promot,False,52,271,25,6,7,0.33333333333333337,positive
973,5,alway love simpl wipe easi use take makeup one wipe even manag take waterproof mascara leav skin feel fresh clean would recommend anyon review collect part promot,False,52,277,23,8,5,0.3888888888888889,positive
974,5,rate product use mani product past year got say favourit product say would absolut purchas micel cleans wipe recommend everyon tri product money worth regret buy pack wipe money total worth alreadi receiv feed back friend famili tri make event absoulut go stick use product wipe soft skin job review collect part promot,False,122,662,64,12,6,0.075,positive
975,5,use origin simpl wipe sinc rememb one moistur feel though get makeup lot easier feel refresh ordinari one review collect part promot,False,48,265,24,5,5,0.0,neutral
976,5,rate product use mani product past year got say favourit product say would absolut purchas micel cleans wipe recommend everyon tri product money worth regret buy pack wipe money total worth alreadi receiv feed back friend famili tri make event absoulut go stick use product wipe soft skin job review collect part promot,False,122,660,64,12,7,0.075,positive
977,5,alway love simpl wipe easi use take makeup one wipe even manag take waterproof mascara leav skin feel fresh clean would recommend anyon review collect part promot,False,52,275,23,8,6,0.3888888888888889,positive
978,5,use origin simpl wipe sinc rememb one moistur feel though get makeup lot easier feel refresh ordinari one review collect part promot,False,48,263,24,5,6,0.0,neutral
979,5,bargin price,True,2,12,0,0,1,0.0,neutral
980,5,happi,True,2,10,1,0,1,0.0,neutral
981,5,love smell,True,2,12,0,0,1,0.5,positive
982,5,use origin simpl wipe sinc rememb one moistur feel though get makeup lot easier feel refresh ordinari one review collect part promot,False,48,262,24,6,5,0.0,neutral
983,5,rate product use mani product past year got say favourit product say would absolut purchas micel cleans wipe recommend everyon tri product money worth regret buy pack wipe money total worth alreadi receiv feed back friend famili tri make event absoulut go stick use product wipe soft skin job review collect part promot,False,122,659,65,13,6,0.075,positive
984,5,alway love simpl wipe easi use take makeup one wipe even manag take waterproof mascara leav skin feel fresh clean would recommend anyon review collect part promot,False,52,274,23,9,5,0.3888888888888889,positive
985,5,carri gym bag work go remov make well irrit face remov mascara gentl rub scent overwhelm leav face soft use alon feel remov everyth great rush face wash handi review collect part promot,False,77,399,43,13,7,0.45,positive
986,2,found wipe dri effect remov makeup doubl cleans definit requir remov eye makeup wipe struggl good simpl wipe tri quit tough skin review collect part promot,False,54,296,26,8,7,0.15555555555555553,positive
987,5,although love regularli use number simpl skincar product avoid use facial toner due bad experi use anoth major brand left extrem dri flaki skin howev toner make skin sting fact feel like like moisturis water leav fresh dewi skin day skin look clearer feel smooth use product time week deffin chang opinion toner cannot reccomend enough review collect part promot,False,103,579,40,11,9,0.04861111111111113,positive
988,5,although love regularli use number simpl skincar product avoid use facial toner due bad experi use anoth major brand left extrem dri flaki skin howev toner make skin sting fact feel like like moisturis water leav fresh dewi skin day skin look clearer feel smooth use product time week deffin chang opinion toner cannot reccomend enough review collect part promot,False,103,576,40,12,9,0.04861111111111113,positive
989,5,although love regularli use number simpl skincar product avoid use facial toner due bad experi use anoth major brand left extrem dri flaki skin howev toner make skin sting fact feel like like moisturis water leav fresh dewi skin day skin look clearer feel smooth use product time week deffin chang opinion toner cannot reccomend enough review collect part promot,False,104,578,40,11,10,0.04861111111111113,positive
990,5,toner feel realli nice sooth face use everi even alway look forward put make skin feel refresh soft lot product includ bottl would definit recommend review collect part promot,False,51,291,19,8,6,0.35,positive
991,1,use vaselin lip well year love buy larg jar plain vaselin use lip love realli smell tast last week bought new jar put tast explain tast like black oil goe car terribl tri use week stand longer guess formula ingredi supplier chang hope bring back old version disappoint,False,110,547,53,13,15,0.10692640692640693,positive
992,5,toner feel realli nice sooth face use everi even alway look forward put make skin feel refresh soft lot product includ bottl would definit recommend review collect part promot,False,51,288,19,9,6,0.35,positive
993,5,light sticki three pack great valu,True,11,55,5,1,1,0.6000000000000001,positive
994,5,say tin,True,7,29,5,1,1,0.0,neutral
995,5,toner feel realli nice sooth face use everi even alway look forward put make skin feel refresh soft lot product includ bottl would definit recommend review collect part promot,False,51,289,19,8,7,0.35,positive
996,2,use comfort pure year find last one bought realli aw smell tri shop smell obvious chang perfum without let anyon know comment would appreci,False,45,246,20,4,6,0.07142857142857142,positive
997,5,nice scent,True,2,10,0,0,1,0.6,positive
998,5,thank,True,1,6,0,0,1,0.0,neutral
999,5,great valu money,True,4,21,1,0,1,0.8,positive
1000,5,hair feel much better,True,5,25,1,0,1,0.5,positive
1001,4,use bodi wash recent work great skin moistur pretti decent price,False,17,99,6,2,2,0.32222222222222224,positive
1002,3,pretti good bodi wash cost friendli plu get job done,False,18,83,8,2,4,0.7,positive
1003,4,moistur pretti scent well keep skin moistur day long,False,20,102,11,2,3,-0.05,negative
1004,5,skin soft one wash stuff crazi like oili dri either actual moistur lot first time buy happi use shave skin never felt better,False,47,227,24,5,8,0.2125,positive
1005,5,love dove soap bar liquid soap amaz lather great alway leav feel super clean even smell soap leav shower love alway leav skin feel great,False,47,237,22,6,7,0.5499999999999999,positive
1006,5,love bodi soap like appli lotion shower realli dri skin skin want act dri reli soap give extra hydrat smell nice keep skin moistur,False,49,239,25,4,4,0.3666666666666667,positive
1007,5,love bodi wash dove line favourit one realli like heavi scent realli leav skin soft moistur nourish feel buy one frequent,False,39,207,18,6,3,0.2333333333333333,positive
1008,2,big fan dove doesnt much wow factor feel clean use base commerci cant help feel disappoint especi price point dont recommend,False,38,203,16,8,8,-0.08333333333333334,negative
1009,5,nice nice nice,True,3,32,0,18,12,0.6,positive
1010,5,realli wrong deodor smell nice also last week month depend much use cours can bargain use deodor quit use fcuk deodor quit expens opt go brand cheaper honest prefer one go back use highli recommend,True,83,431,44,11,9,0.15,positive
1011,5,best hair product ever use,False,6,34,0,1,3,1.0,positive
1012,5,great product,True,2,13,0,0,1,0.8,positive
1013,5,good antiperspir deodor would buy,True,7,47,2,0,3,0.7,positive
1014,1,liter pour money drain,False,8,42,4,0,1,0.0,neutral
1015,5,work well,True,2,11,0,1,1,0.0,neutral
1016,1,usual love simpl product toner left face sore red,False,15,74,5,2,2,0.0625,positive
1017,5,aaaaamaz tri product one one recommend type skin sensit sun damag perfect summer sun test week ago full sun fulli recommend import tattoooo friendli review collect part promot,False,49,292,19,13,8,0.675,positive
1018,2,colour fine howev year smell strong annoy glitter effect might nice beach less offic leav brown mark white towel dri,False,43,222,22,6,3,0.25666666666666665,positive
1019,5,alway best smell,True,5,23,1,1,1,1.0,positive
1020,5,one favourit fabric condition realli love smell long last also great valu money,True,19,110,6,3,2,0.3125,positive
1021,5,receiv regularli via amazon subscrib save work cheaper shop smell great leav hair clean shini,True,24,138,9,3,4,0.5833333333333334,positive
1022,5,great shampoo beat expens brand,True,7,46,2,1,1,0.8,positive
1023,5,citru refresh mini either love ice lolli would highli recommend would definit buy,False,19,127,6,4,2,0.5,positive
1024,5,love sinc littl pleas say tast chang ice lolli bargain introduc partner sadli like mean share right size hot melt drip hand time finish one,False,68,352,38,15,7,0.18080357142857142,positive
1025,5,good brand,True,2,10,0,0,1,0.7,positive
1026,5,great scent well worth money buy bulk,False,12,58,5,0,1,0.55,positive
1027,3,otherwis bother scent ok noth special normal price make less attract option normal noth bad noth make differ dozen cheaper version either,True,41,234,17,4,2,0.04841269841269844,positive
1028,5,best lotion gel moistur ever use use lot alway come back one,False,23,114,10,4,4,0.5,positive
1029,4,love refresh scent cream light consist heavi skin sink well would littl bit last moistur effect job major day review collect part promot,False,58,293,34,8,3,0.240625,positive
1030,5,amaz product exactli say keep face smooth also tone face also use littl cotton wool rub daili day notic lot chsnge review collect part promot,False,58,278,32,3,2,0.4,positive
1031,5,cheap cheer got makeup eas without dri skin due micellar water skin left feel nice cleans good size pack price say anyth extra impresss still nice product review collect part promot,False,55,308,22,7,6,0.31071428571428567,positive
1032,5,cheap cheer got makeup eas without dri skin due micellar water skin left feel nice cleans good size pack price say anyth extra impresss still nice product review collect part promot,False,55,306,22,7,7,0.31071428571428567,positive
1033,4,good soft none fragranc wipe normal use origin simpl cleans face wipe found micellar wipe take slightli makeup face howev still think effect remov makeup micellar water review collect part promot,False,58,336,25,8,6,0.31666666666666665,positive
1034,5,cheap cheer got makeup eas without dri skin due micellar water skin left feel nice cleans good size pack price say anyth extra impresss still nice product review collect part promot,False,55,305,23,8,6,0.31071428571428567,positive
1035,4,brought littl ago glad remov makeup realli well make skin feel fresh clean even remov water proof mascara realli well make eye sting review collect part promot,False,50,256,21,6,4,0.3888888888888889,positive
1036,3,start incorpor night time skin routin cleanser first notic get spot place usual get eventu went away howev apart realli notic differ skin may bit softer differ margin review collect part promot,False,68,384,33,14,9,0.0,neutral
1037,4,got facial toner week ago becom main part daili skin care routin given skin natur glow point feel comfort wear makeup highli recommend product review collect part promot,False,52,274,21,9,6,0.08333333333333333,positive
1038,4,second bottl bought lightweight need hair fine tendenc pull product wash hair everi day spray liber dri scent quit discreet overwhelm sticki hair either stop hair dri much good protector,False,70,371,38,10,8,0.37222222222222223,positive
1039,5,dri,True,2,8,0,1,1,0.0,neutral
1040,5,awesom product,True,2,15,0,0,1,0.0,neutral
1041,3,start incorpor night time skin routin cleanser first notic get spot place usual get eventu went away howev apart realli notic differ skin may bit softer differ margin review collect part promot,False,68,390,31,12,9,0.0,neutral
1042,3,start incorpor night time skin routin cleanser first notic get spot place usual get eventu went away howev apart realli notic differ skin may bit softer differ margin review collect part promot,False,68,386,31,12,11,0.0,neutral
1043,5,fan gel cream one fantast smooth applic realli hydrat wake smoothest skin morn great new addit night time skin routin reason price,False,41,230,18,5,4,0.4454545454545455,positive
1044,5,fantast promis mix moisturis water boost rang day night time skin sooo hydrat complaint great product great price,False,38,209,19,6,4,0.43333333333333335,positive
1045,5,amaz get littl also work well doesnt make hair sticki,True,15,75,4,0,1,0.0,neutral
1046,5,smell nice like real sweet flower also long last perfect combin,False,13,84,2,4,3,0.41500000000000004,positive
1047,5,love stuff great shine use cooker sink,True,12,62,5,2,1,0.65,positive
1048,2,smell love pleasant appli last morn fail protect,False,18,105,10,3,1,0.18333333333333335,positive
1049,4,time time return product design probabl younger skin menopaus skin sometim irrit find cream help calm excema red etc reduc wrinkl crepey skin come age layer use conjunct hyaluron base cream water base make wonder companion good job make eye look reason iron wrinkl loss firm easili absorb leav greasi skin great make use day night eye cream best good price,False,130,685,65,11,8,0.16999999999999998,positive
1050,5,love smooth soap leav skin soft clean,False,8,50,2,2,0,0.3416666666666667,positive
1051,5,describ,True,2,12,1,0,1,0.0,neutral
1052,5,vegan daughter persuad buy glad love creami smooth ice cream never think non dairi vegan love ice cream hesit buy,False,41,212,15,11,7,0.475,positive
1053,4,love vaselin jelli mani jar small tub cannot live without loyal long time custom howev wish pure jelli came conveni tube lip balm use lip tub must use finger small tub lip therapi etc come ad color flavor someth ad besid pure petroleum jelli irrit lip thank read concern hope day pure vaselin lip balm tube thank,False,97,519,32,25,14,0.11806156806156805,positive
1054,5,honestli smell amaz love wash smell strong know clean love buy,False,22,112,11,2,3,0.45,positive
1055,5,love mustard use salad dress cook eat meat,True,17,80,7,2,2,0.5,positive
1056,5,smell ok,True,3,15,1,3,1,0.5,positive
1057,4,quit expens skin alway feel littl bit fresher use regular kind simpl product use late recommend notic overal improv ridicul price product claim perform miracl lol also reaction sensit skin never happen simpl product use tri lot great stuff,False,81,469,39,8,11,0.38,positive
1058,5,bodi wash made skin glow skin dri itchi,False,18,80,10,2,2,0.0,neutral
1059,5,make hair feel soft great price highli reccomend,False,14,65,3,2,1,0.45,positive
1060,5,arriv quickli real thing delight,True,6,43,1,3,2,0.2,positive
1061,5,ok,True,1,2,0,0,1,0.5,positive
1062,5,describ,True,2,12,1,0,0,0.0,neutral
1063,4,dove good brand one one favorit shea butter smell good make skin feel amaz,False,26,127,12,1,0,0.7,positive
1064,5,good,True,1,4,0,0,1,0.7,positive
1065,5,brought hous hold item price cheaper,True,11,62,5,0,52,0.0,neutral
1066,5,bargain expect,True,6,31,4,0,2,0.0,neutral
1067,4,help scalp much price ridicul consid amount use per wash must buy condition non gentl brand would last time longer feel like peopl ill rins pun intend go realli long hair look cheaper altern product great help husband dermat sore scalp first hair went dri like hay switch back forth dri greasi week look healthier ever wonder take time hair get use less stuff get back natur form know mean main advic would tri week minimum write rubbish annoy asid price thin runni hard stop run hair back bottl goe plug hole without ever wash hair first,False,214,1084,110,21,12,-0.003611111111111109,negative
1068,3,use time ye may gentl skin make soggi mess soap dish unlik old favourit lux enough plan tri find someth els,False,41,195,17,6,3,-0.024999999999999994,negative
1069,5,love link africa,True,5,30,1,0,3,0.5,positive
1070,4,like marmit good like toast chees sandwich howev realli squeez quit hard get imagin would lot wastag unless cut pack open prefer glass jar,False,49,239,23,8,5,0.1361111111111111,positive
1071,1,hate new persil bio smell realli horribl overpow take whole hous use persil mani year look new bio deterg one run pleas chang non bio,False,46,245,19,9,10,-0.08181818181818183,negative
1072,5,,True,1,4,1,0,0,0.0,neutral
1073,5,good valu money would recommend buy,True,7,43,1,0,1,0.7,positive
1074,5,great money,True,4,17,1,1,1,0.8,positive
1075,1,can deliv instead,True,8,39,3,0,1,0.0,neutral
1076,1,mr love lotion howev new pump absolut terribl design lotion travel throughout hous day new pump tini lotion spot nearli surfac see pictur side pump look exactli quit easi pic wrong side need quick pump also wonder decid deni us last lotion bottl make top fix piec instead remov thank,False,99,533,46,10,7,0.158008658008658,positive
1077,2,love product despit fact box wherea packag say,False,17,83,7,0,1,0.5,positive
1078,1,like hand cream like hair squeak clean shampoo may like green appl tressem alway serv well good valu hair feel clean moistur rich want keep wash hair feel like hair full silicon possibl,False,64,338,28,8,4,0.3263888888888889,positive
1079,5,buy deodor monthli year favourit alway let smell fresh let mark cloth,False,23,146,10,9,1,0.3,positive
1080,1,away holiday deodor put dress white mark dress chang fewer mark second dress deodor worn first dress ideal go meet wast money,False,50,251,27,8,6,0.2875,positive
1081,5,happi purchas excel product love product arriv time great seller accur reliabl recommend thank lot,True,26,160,9,6,7,0.65,positive
1082,5,beat hellman mayo,False,4,24,0,1,3,0.0,neutral
1083,5,love shampoo use age discount price pantri purchas,True,19,96,11,1,2,0.5,positive
1084,5,smell amaz alway great price continu buy,False,13,68,5,1,2,0.8,positive
1085,5,love wipe buy year continu,False,15,76,10,1,1,0.5,positive
1086,5,amaz valu leav girli hair feel soft smell love,True,12,73,2,3,1,0.3,positive
1087,4,excel,True,1,9,0,0,1,0.0,neutral
1088,5,excel,True,1,9,0,0,1,0.0,neutral
1089,4,good valu usual use roll like well fresh last,True,17,74,8,0,3,0.1875,positive
1090,3,nice use hair made nice soft anyth colour bottl huge difficult get product bottl need two hand perhap better design need,False,41,206,20,7,4,0.2833333333333334,positive
1091,4,good,True,1,4,0,0,1,0.7,positive
1092,5,love smell last great price,True,7,36,2,0,1,0.43333333333333335,positive
1093,5,last well good everyth problem wash capsul much cheaper,True,20,108,11,1,4,0.3,positive
1094,5,use everi purchas fairi non bio liquid husband suffer eczema extrem sensit would never purchas anyth els brother said tri persil non bio great nephew sensit skin gave randomli wash cloth bed persil want husband say flare chang result love fresh smell also notic differ bright white cloth soft live hard water area result great capsul conveni perform great one heavi hand fill wash ball also save money subscrib worri run wish attract eye look edibl pleas keep reach children packag child proof,True,186,977,94,17,24,0.38446969696969696,positive
1095,5,great littl starter set wash newborn cloth arriv great valu,True,14,84,4,1,2,0.8,positive
1096,5,quit good better expect one leak bit noth caus concern scent manli pleasant goe foami scent last quit bit definit buy finish,True,47,243,24,6,7,0.4833333333333333,positive
1097,5,look eye cream expens use mostli simpl skincar dri sensit skin bought eye cream good creas wrinkl one eye use least notic moistur light eye also sooth effect bought lot sinc first tri year ago,False,73,363,38,7,7,0.2625,positive
1098,5,nearli said year go must start use night cream dri sensit skin use simpl purifi cleans lotion sooth toner light moisturis amaz night fantast moisturis spot clear make face look plump take dryness away sting eye day cream think spf anyway realli love cream,False,88,454,42,5,12,0.3333333333333333,positive
1099,4,oddli enough shampoo perform much better start moisturis shampoo hair first felt littl dri strip howev want throw given good go persev wash glad leav hair soft shini smooth manag scalp comfort lather clean well enough greasi root without strip drier end give light moistur hair without build grown use everyday,False,105,561,49,14,12,0.2742424242424242,positive
1100,5,pleas xlarg bottl nice smell amaz pleas alway sell discontinu like u normal,False,24,126,9,1,3,0.375,positive
1101,5,honest wipe upset temperament skin perfect lazi girl solut clean skin soft remov makeup easili best option go somewher use go holiday pack nice colour make happi smell nice soft review collect part promot,False,69,373,32,16,7,0.5458333333333333,positive
1102,5,honest wipe upset temperament skin perfect lazi girl solut clean skin soft remov makeup easili best option go somewher use go holiday pack nice colour make happi smell nice soft review collect part promot,False,67,371,32,16,7,0.5458333333333333,positive
1103,5,love protect well smell love great price long last,False,13,74,1,5,3,0.35,positive
1104,5,tri substitut magnum brand alway magnum disappoint famili give someth worth cost cut delici,False,33,203,14,4,11,0.3,positive
1105,5,brain op wife need safe shampoo recomend,False,14,70,7,0,1,0.5,positive
1106,5,use eye cream sinc august wow amaz eye cream past make eye itchi stream eye cream never done absorb absorb make eye water,False,45,238,20,7,3,-0.075,negative
1107,5,realli like product smell nice strong floor look nice clean use product use long time probabl coupl year alreadi happi,False,38,199,17,6,4,0.39,positive
1108,5,pleas xlarg bottl nice smell amaz pleas alway sell u discontinu like u normal,False,24,130,9,2,2,0.375,positive
1109,3,box came bash caus bottl leak,True,8,41,1,0,1,0.0,neutral
1110,5,perfect good valu describ would buy,True,9,52,2,1,1,0.85,positive
1111,5,,True,4,19,4,0,1,0.0,neutral
1112,5,well worth money,True,4,20,1,0,1,0.3,positive
1113,3,first time bought ice cream review good tri honest u bad amaz vanilla yogurt alpro way better kid enjoy need vanilla flavour husband smell say smell like big blop cream,False,59,302,27,8,6,0.25,positive
1114,5,alway alway great toast sandwich slice tomato season hot drink gravi highli recommend,False,23,135,7,7,3,0.525,positive
1115,1,even wash deg still get remain capsul washer cloth one occas stuck washer filter trigger fault light bought could get prefer persil non bio tablet buy capsul also fragranc overpow,False,61,336,30,10,8,0.4,positive
1116,5,good product,True,2,12,0,0,1,0.7,positive
1117,5,good price make floor smell love,True,9,50,3,0,1,0.6,positive
1118,5,thank brilliant product excel servic,True,5,49,0,7,1,0.9,positive
1119,5,thank brilliant product excel servic,True,5,49,0,7,1,0.9,positive
1120,5,time energi appli proper fake tan regular basi use time week instead actual realli pale find one pale skin take age show colour buy one darker skin give love colour bit sooner got care treat like moistur rub well care elbow wrist knee feet like would regular tanner last long time skin wear patch,False,106,509,51,11,8,-0.04699999999999999,negative
1121,5,love tbhe smell last age worth money,True,9,45,2,0,1,0.26666666666666666,positive
1122,5,well worth money bottl bigger one shop,True,14,72,7,2,2,0.15,positive
1123,5,absolut ador scent fabric condition tri mani blue one noth compar one,False,21,116,8,3,2,0.0,neutral
